file,price,beds,baths,sqft,yearbuilt,zip,zestimate,zlink,address,dateofsale
boston_sold_02118.csv,632500,2,2,1271,2002,2118,664702,http://www.zillow.com/homedetails/1721-Washington-St-UNIT-304-Boston-MA-02118/63042346_zpid/,"1721 Washington St, UNIT 304, Boston, MA 02118", 5/31/12
boston_sold_02118.csv,1147500,3,2.5,1878,2002,2118,1201574,http://www.zillow.com/homedetails/17-Savoy-St-APT-D311-Boston-MA-02118/63712242_zpid/,"17 Savoy St, APT D311, Boston, MA 02118", 5/31/12
boston_sold_02118.csv,460000,1,1,720,1899,2118,425208,http://www.zillow.com/homedetails/67-Rutland-St-UNIT-4-Boston-MA-02118/90136563_zpid/,"67 Rutland St, UNIT 4, Boston, MA 02118", 5/31/12
boston_sold_02118.csv,585000,1,1,886,2006,2118,509296,http://www.zillow.com/homedetails/40-Fay-St-UNIT-702-Boston-MA-02118/81856103_zpid/,"40 Fay St, UNIT 702, Boston, MA 02118", 5/31/12
boston_sold_02118.csv,415000,1,1,636,1900,2118,429692,http://www.zillow.com/homedetails/115-Pembroke-St-UNIT-2-Boston-MA-02118/59182725_zpid/,"115 Pembroke St, UNIT 2, Boston, MA 02118", 5/30/12
boston_sold_02118.csv,669000,2,1,1172,1900,2118,696026,http://www.zillow.com/homedetails/529-Columbus-Ave-APT-11-Boston-MA-02118/59211031_zpid/,"529 Columbus Ave, APT 11, Boston, MA 02118", 5/30/12
boston_sold_02118.csv,400000,2,1,617,1900,2118,394802,http://www.zillow.com/homedetails/15-E-Springfield-St-APT-4-Boston-MA-02118/59183792_zpid/,"15 E Springfield St, APT 4, Boston, MA 02118", 5/29/12
boston_sold_02118.csv,445000,2,1,635,1900,2118,437053,http://www.zillow.com/homedetails/24-Upton-St-APT-3-Boston-MA-02118/59183918_zpid/,"24 Upton St, APT 3, Boston, MA 02118", 5/25/12
boston_sold_02118.csv,1,2,2,1173,2000,2118,714781,http://www.zillow.com/homedetails/1597-Washington-St-APT-505-Boston-MA-02118/59211286_zpid/,"1597 Washington St, APT 505, Boston, MA 02118", 5/25/12
boston_sold_02118.csv,1434556,3,2,1938,1850,2118,1056659,http://www.zillow.com/homedetails/41-Union-Park-UNIT-1-Boston-MA-02118/59182425_zpid/,"41 Union Park, UNIT 1, Boston, MA 02118", 5/24/12
boston_sold_02118.csv,429000,2,1,800,1860,2118,474153,http://www.zillow.com/homedetails/40-Dwight-St-UNIT-2-Boston-MA-02118/67094748_zpid/,"40 Dwight St, UNIT 2, Boston, MA 02118", 5/24/12
boston_sold_02118.csv,549000,2,1,870,1910,2118,534034,http://www.zillow.com/homedetails/21-Worcester-Sq-APT-4-Boston-MA-02118/81856530_zpid/,"21 Worcester Sq, APT 4, Boston, MA 02118", 5/24/12
boston_sold_02118.csv,459000,1,1,737,1900,2118,462245,http://www.zillow.com/homedetails/435-Shawmut-Ave-UNIT-4-Boston-MA-02118/59184015_zpid/,"435 Shawmut Ave, UNIT 4, Boston, MA 02118", 5/24/12
boston_sold_02118.csv,464000,1,1,671,1867,2118,449952,http://www.zillow.com/homedetails/17-Concord-Sq-APT-3-Boston-MA-02118/59183207_zpid/,"17 Concord Sq, APT 3, Boston, MA 02118", 5/23/12
boston_sold_02118.csv,642000,2,2,1251,2007,2118,701918,http://www.zillow.com/homedetails/700-Harrison-Ave-UNIT-515-Boston-MA-02118/87796193_zpid/,"700 Harrison Ave, UNIT 515, Boston, MA 02118", 5/22/12
boston_sold_02118.csv,1,3,2.5,3028,1863,2118,2144800,http://www.zillow.com/homedetails/144-W-Canton-St-Roxbury-MA-02118/59182691_zpid/,"144 W Canton St, Roxbury, MA 02118", 5/22/12
boston_sold_02118.csv,523000,1,1.5,738,1899,2118,547794,http://www.zillow.com/homedetails/655-659-Tremont-St-UNIT-8-Roxbury-MA-02118/103864797_zpid/,"655-659 Tremont St, UNIT 8, ROXBURY, MA 02118", 5/21/12
boston_sold_02118.csv,1950000,3,3.5,2484,1875,2118,2015984,http://www.zillow.com/homedetails/14-Greenwich-Park-UNIT-1-Boston-MA-02118/81856072_zpid/,"14 Greenwich Park, UNIT 1, Boston, MA 02118", 5/21/12
boston_sold_02118.csv,580000,1,1.5,955,2006,2118,582711,http://www.zillow.com/homedetails/21-Father-Francis-Gilday-St-APT-310-Boston-MA-02118/81856781_zpid/,"21 Father Francis Gilday St, APT 310, Boston, MA 02118", 5/18/12
boston_sold_02118.csv,472000,2,1,850,1899,2118,475168,http://www.zillow.com/homedetails/534-Massachusetts-Ave-APT-4-Boston-MA-02118/59184340_zpid/,"534 Massachusetts Ave, APT 4, Boston, MA 02118", 5/18/12
boston_sold_02118.csv,507000,2,2.5,1038,1820,2118,541208,http://www.zillow.com/homedetails/535-539-Shawmut-Ave-UNIT-5-Boston-MA-02118/59184430_zpid/,"535-539 Shawmut Ave, UNIT 5, BOSTON, MA 02118", 5/17/12
boston_sold_02118.csv,520000,2,1,845,1851,2118,505964,http://www.zillow.com/homedetails/17-Worcester-Sq-APT-3-Boston-MA-02118/81855999_zpid/,"17 Worcester Sq, APT 3, Boston, MA 02118", 5/16/12
boston_sold_02118.csv,605000,2,1,915,1800,2118,577457,http://www.zillow.com/homedetails/19-Worcester-Sq-APT-3-Boston-MA-02118/81897202_zpid/,"19 Worcester Sq, APT 3, Boston, MA 02118", 5/16/12
boston_sold_02118.csv,669000,2,1,928,1899,2118,667282,http://www.zillow.com/homedetails/510-Columbus-Ave-APT-4-Boston-MA-02118/59183233_zpid/,"510 Columbus Ave, APT 4, Boston, MA 02118", 5/15/12
boston_sold_02118.csv,485000,1,1,725,1893,2118,466674,http://www.zillow.com/homedetails/14-Concord-Sq-APT-3-Boston-MA-02118/59183172_zpid/,"14 Concord Sq, APT 3, Boston, MA 02118", 5/15/12
boston_sold_02118.csv,485000,2,2.5,1475,1893,2118,841817,http://www.zillow.com/homedetails/14-Concord-Sq-APT-1-Boston-MA-02118/59183170_zpid/,"14 Concord Sq, APT 1, Boston, MA 02118", 5/15/12
boston_sold_02118.csv,665000,2,2.5,1264,1900,2118,675548,http://www.zillow.com/homedetails/37-E-Concord-St-APT-1-Roxbury-MA-02118/71505011_zpid/,"37 E Concord St, APT 1, Roxbury, MA 02118", 5/15/12
boston_sold_02118.csv,525000,2,2,1211,1999,2118,585603,http://www.zillow.com/homedetails/1180-1200-Washington-St-UNIT-113-Boston-MA-02118/59211153_zpid/,"1180-1200 Washington St, UNIT 113, Boston, MA 02118", 5/14/12
boston_sold_02118.csv,242000,2,1.5,1193,2000,2118,329074,http://www.zillow.com/homedetails/8-Douglas-Park-APT-3-Boston-MA-02118/59210785_zpid/,"8 Douglas Park, APT 3, Boston, MA 02118", 5/11/12
boston_sold_02118.csv,716000,2,1,1482,1910,2118,724078,http://www.zillow.com/homedetails/57-E-Concord-St-APT-4-Boston-MA-02118/59183651_zpid/,"57 E Concord St, APT 4, Boston, MA 02118",5/8/12
boston_sold_02118.csv,336500,1,1,739,2006,2118,446489,http://www.zillow.com/homedetails/35-Fay-St-UNIT-314-Boston-MA-02118/81855870_zpid/,"35 Fay St, UNIT 314, Boston, MA 02118",5/8/12
boston_sold_02118.csv,800000,3,2,1616,1889,2118,783017,http://www.zillow.com/homedetails/190-W-Springfield-St-UNIT-1-Roxbury-MA-02118/59210966_zpid/,"190 W Springfield St, UNIT 1, Roxbury, MA 02118",5/7/12
boston_sold_02118.csv,1145000,3,2.5,1870,1860,2118,1130663,http://www.zillow.com/homedetails/67-Rutland-St-UNIT-1-Boston-MA-02118/90138551_zpid/,"67 Rutland St, UNIT 1, Boston, MA 02118",5/7/12
boston_sold_02118.csv,849000,2,2,1328,1890,2118,849631,http://www.zillow.com/homedetails/214-W-Springfield-St-UNIT-2-Roxbury-MA-02118/87795861_zpid/,"214 W Springfield St, UNIT 2, Roxbury, MA 02118",5/4/12
boston_sold_02118.csv,561500,1,1,905,1910,2118,440788,http://www.zillow.com/homedetails/27-Worcester-Sq-APT-1-Boston-MA-02118/59183710_zpid/,"27 Worcester Sq, APT 1, Boston, MA 02118",5/1/12
boston_sold_02118.csv,1165000,2,1,999,1875,2118,812404,http://www.zillow.com/homedetails/120-W-Concord-St-APT-1-Roxbury-MA-02118/81855801_zpid/,"120 W Concord St, APT 1, Roxbury, MA 02118",5/1/12
boston_sold_02118.csv,710000,3,2,1857,1870,2118,862433,http://www.zillow.com/homedetails/28-Worcester-Sq-APT-1-Boston-MA-02118/59183574_zpid/,"28 Worcester Sq, APT 1, Boston, MA 02118",5/1/12
boston_sold_02118.csv,326000,1,1,622,1900,2118,350976,http://www.zillow.com/homedetails/681-Massachusetts-Ave-APT-4-Boston-MA-02118/59183829_zpid/,"681 Massachusetts Ave, APT 4, Boston, MA 02118",5/1/12
boston_sold_02118.csv,521000,1,1,948,2002,2118,550202,http://www.zillow.com/homedetails/1313-Washington-St-APT-314-Roxbury-MA-02118/63042197_zpid/,"1313 Washington St, APT 314, Roxbury, MA 02118", 4/30/12
boston_sold_02118.csv,460000,1,1,670,1900,2118,446385,http://www.zillow.com/homedetails/565-Tremont-St-UNIT-14-Boston-MA-02118/59182587_zpid/,"565 Tremont St, UNIT 14, BOSTON, MA 02118", 4/30/12
boston_sold_02118.csv,645000,2,1,778,1899,2118,627295,http://www.zillow.com/homedetails/684-Tremont-St-APT-4-Roxbury-MA-02118/90137466_zpid/,"684 Tremont St, APT 4, Roxbury, MA 02118", 4/30/12
boston_sold_02118.csv,575000,2,1,886,1899,2118,591815,http://www.zillow.com/homedetails/495-Columbus-Ave-APT-1-Boston-MA-02118/59182824_zpid/,"495 Columbus Ave, APT 1, Boston, MA 02118", 4/27/12
boston_sold_02118.csv,680000,2,1,980,1900,2118,675862,http://www.zillow.com/homedetails/94-Waltham-St-APT-6-Boston-MA-02118/59182316_zpid/,"94 Waltham St, APT 6, Boston, MA 02118", 4/27/12
boston_sold_02118.csv,1235000,3,3,1672,1899,2118,1208165,http://www.zillow.com/homedetails/45-Upton-St-UNIT-2-Boston-MA-02118/59182527_zpid/,"45 Upton St, UNIT 2, Boston, MA 02118", 4/27/12
boston_sold_02118.csv,679000,2,2,1161,2002,2118,702772,http://www.zillow.com/homedetails/15-Waltham-St-UNIT-B504-Boston-MA-02118/63711668_zpid/,"15 Waltham St, UNIT B504, Boston, MA 02118", 4/27/12
boston_sold_02118.csv,849000,3,3,1573,1899,2118,1016978,http://www.zillow.com/homedetails/470-Massachusetts-Ave-UNIT-4-Roxbury-MA-02118/103864616_zpid/,"470 Massachusetts Ave, UNIT 4, Roxbury, MA 02118", 4/26/12
boston_sold_02118.csv,890000,2,2.5,1430,1899,2118,839395,http://www.zillow.com/homedetails/80-Worcester-St-UNIT-1-Boston-MA-02118/63709154_zpid/,"80 Worcester St, UNIT 1, Boston, MA 02118", 4/26/12
boston_sold_02118.csv,417500,1,1,710,1890,2118,371510,http://www.zillow.com/homedetails/75-Waltham-St-APT-1-Boston-MA-02118/59182102_zpid/,"75 Waltham St, APT 1, Boston, MA 02118", 4/25/12
boston_sold_02118.csv,496000,2,1,756,1900,2118,478201,http://www.zillow.com/homedetails/688-Tremont-St-UNIT-A-Boston-MA-02118/59184088_zpid/,"688 Tremont St, UNIT A, Boston, MA 02118", 4/25/12
boston_sold_02118.csv,600000,2,1,840,1900,2118,544931,http://www.zillow.com/homedetails/80-W-Concord-St-APT-3-Boston-MA-02118/59184180_zpid/,"80 W Concord St, APT 3, Boston, MA 02118", 4/24/12
boston_sold_02118.csv,532000,2,2,906,1853,2118,677601,http://www.zillow.com/homedetails/1723-Washington-Street-501-Boston-MA-02118/2121391320_zpid/,"1723 Washington Street, #501, Boston, MA 02118", 4/20/12
boston_sold_02118.csv,430000,1,1,838,1899,2118,449737,http://www.zillow.com/homedetails/529-Columbus-Ave-APT-3-Boston-MA-02118/59211047_zpid/,"529 Columbus Ave, APT 3, Boston, MA 02118", 4/19/12
boston_sold_02118.csv,615000,2,2,1036,2006,2118,593753,http://www.zillow.com/homedetails/35-Fay-St-UNIT-211-Boston-MA-02118/81856263_zpid/,"35 Fay St, UNIT 211, Boston, MA 02118", 4/19/12
boston_sold_02118.csv,575000,2,1,811,1899,2118,583382,http://www.zillow.com/homedetails/529-Columbus-Ave-APT-7-Boston-MA-02118/59211051_zpid/,"529 Columbus Ave, APT 7, Boston, MA 02118", 4/18/12
boston_sold_02118.csv,600000,2,1,854,1880,2118,586497,http://www.zillow.com/homedetails/529-Columbus-Ave-APT-25-Boston-MA-02118/59211046_zpid/,"529 Columbus Ave, APT 25, Boston, MA 02118", 4/18/12
boston_sold_02118.csv,480000,1,1.5,1078,1900,2118,545393,http://www.zillow.com/homedetails/570-Massachusetts-Ave-UNIT-2-Boston-MA-02118/59184319_zpid/,"570 Massachusetts Ave, UNIT 2, Boston, MA 02118", 4/17/12
boston_sold_02118.csv,703000,2,1,908,1899,2118,681836,http://www.zillow.com/homedetails/686-Tremont-St-APT-6-Roxbury-MA-02118/90137759_zpid/,"686 Tremont St, APT 6, Roxbury, MA 02118", 4/13/12
boston_sold_02118.csv,410000,1,1,666,1900,2118,418319,http://www.zillow.com/homedetails/448-Shawmut-Ave-APT-5-Boston-MA-02118/59184054_zpid/,"448 Shawmut Ave, APT 5, Boston, MA 02118", 4/12/12
boston_sold_02118.csv,571000,2,1,831,1900,2118,535499,http://www.zillow.com/homedetails/9-Waltham-St-APT-4-Boston-MA-02118/71546696_zpid/,"9 Waltham St, APT 4, Boston, MA 02118", 4/11/12
boston_sold_02118.csv,456000,1,1,829,2002,2118,500838,http://www.zillow.com/homedetails/1313-Washington-St-APT-210-Roxbury-MA-02118/63042162_zpid/,"1313 Washington St, APT 210, Roxbury, MA 02118", 4/11/12
boston_sold_02118.csv,719000,2,1,1008,1900,2118,739965,http://www.zillow.com/homedetails/16-Union-Park-UNIT-4-Boston-MA-02118/59210815_zpid/,"16 Union Park, UNIT 4, Boston, MA 02118", 4/10/12
boston_sold_02118.csv,1,2,1,810,1960,2118,616236,http://www.zillow.com/homedetails/499-Columbus-Ave-APT-5-Boston-MA-02118/59182833_zpid/,"499 Columbus Ave, APT 5, Boston, MA 02118", 4/10/12
boston_sold_02118.csv,586000,2,1.5,1133,2002,2118,565522,http://www.zillow.com/homedetails/1721-Washington-St-UNIT-311-Boston-MA-02118/63042353_zpid/,"1721 Washington St, UNIT 311, Boston, MA 02118",4/9/12
boston_sold_02118.csv,820000,2,1.5,1732,1899,2118,813903,http://www.zillow.com/homedetails/582-Massachusetts-Ave-UNIT-4-Boston-MA-02118/59211067_zpid/,"582 Massachusetts Ave, UNIT 4, Boston, MA 02118",4/6/12
boston_sold_02118.csv,1689550,6,4.5,4096,1920,2118,2233929,http://www.zillow.com/homedetails/8-Claremont-Park-Boston-MA-02118/113389934_zpid/,"8 Claremont Park, Boston, MA 02118",4/6/12
boston_sold_02118.csv,630000,2,2,974,2000,2118,674192,http://www.zillow.com/homedetails/1597-Washington-St-APT-408-Boston-MA-02118/59211276_zpid/,"1597 Washington St, APT 408, Boston, MA 02118",4/4/12
boston_sold_02118.csv,522500,2,1,1083,2006,2118,548933,http://www.zillow.com/homedetails/35-Fay-St-UNIT-408-Boston-MA-02118/81856053_zpid/,"35 Fay St, UNIT 408, Boston, MA 02118",4/2/12
boston_sold_02118.csv,375000,1,1,600,1900,2118,383803,http://www.zillow.com/homedetails/48-E-Springfield-St-APT-3-Roxbury-MA-02118/81857875_zpid/,"48 E Springfield St, APT 3, Roxbury, MA 02118", 3/30/12
boston_sold_02118.csv,309000,1,1,670,1899,2118,330093,http://www.zillow.com/homedetails/677-Massachusetts-Ave-APT-3-Boston-MA-02118/63709656_zpid/,"677 Massachusetts Ave, APT 3, Boston, MA 02118", 3/30/12
boston_sold_02118.csv,959000,2,2,1507,1875,2118,978364,http://www.zillow.com/homedetails/22-Rutland-Sq-UNIT-1-Boston-MA-02118/90136380_zpid/,"22 Rutland Sq, UNIT 1, Boston, MA 02118", 3/30/12
boston_sold_02118.csv,502000,2,1,763,1900,2118,461617,http://www.zillow.com/homedetails/90-Worcester-St-APT-5-Boston-MA-02118/59185438_zpid/,"90 Worcester St, APT 5, Boston, MA 02118", 3/30/12
boston_sold_02118.csv,1560000,5,4,3000,1899,2118,1321632,http://www.zillow.com/homedetails/83-W-Brookline-St-Roxbury-MA-02118/103861302_zpid/,"83 W Brookline St, Roxbury, MA 02118", 3/29/12
boston_sold_02118.csv,486000,1,1,684,1865,2118,480816,http://www.zillow.com/homedetails/93-Pembroke-St-UNIT-3-Boston-MA-02118/59182711_zpid/,"93 Pembroke St, UNIT 3, Boston, MA 02118", 3/29/12
boston_sold_02118.csv,437500,2,1,1584,1910,2118,711133,http://www.zillow.com/homedetails/1407-Washington-St-UNIT-9-Roxbury-MA-02118/59182537_zpid/,"1407 Washington St, UNIT 9, Roxbury, MA 02118", 3/29/12
boston_sold_02118.csv,1580000,3,2.5,2253,2000,2118,1723870,http://www.zillow.com/homedetails/14-Cumston-St-UNIT-14-Boston-MA-02118/59210805_zpid/,"14 Cumston St, UNIT 14, Boston, MA 02118", 3/29/12
boston_sold_02118.csv,608000,2,2,1446,1912,2118,719400,http://www.zillow.com/homedetails/477-Massachusetts-Ave-APT-1-Boston-MA-02118/59184457_zpid/,"477 Massachusetts Ave, APT 1, Boston, MA 02118", 3/28/12
boston_sold_02118.csv,462000,1,1,617,1899,2118,463314,http://www.zillow.com/homedetails/35-Milford-St-APT-3-Boston-MA-02118/59181944_zpid/,"35 Milford St, APT 3, Boston, MA 02118", 3/20/12
boston_sold_02118.csv,1,2,1,953,1910,2118,541126,http://www.zillow.com/homedetails/34-Worcester-Sq-APT-5-Boston-MA-02118/59183573_zpid/,"34 Worcester Sq, APT 5, Boston, MA 02118", 3/20/12
boston_sold_02118.csv,1200000,2,2.5,1647,1899,2118,1201043,http://www.zillow.com/homedetails/46-Concord-Sq-UNIT-3-Boston-MA-02118/59183127_zpid/,"46 Concord Sq, UNIT 3, Boston, MA 02118", 3/20/12
boston_sold_02118.csv,1665000,3,2.5,2459,2000,2118,1773696,http://www.zillow.com/homedetails/12-Cumston-St-UNIT-12-Boston-MA-02118/59210800_zpid/,"12 Cumston St, UNIT 12, Boston, MA 02118", 3/20/12
boston_sold_02118.csv,1,3,3,2498,1880,2118,1723804,http://www.zillow.com/homedetails/3-Claremont-St-Boston-MA-02118/59182981_zpid/,"3 Claremont St, Boston, MA 02118", 3/19/12
boston_sold_02118.csv,565000,2,1,819,1860,2118,558361,http://www.zillow.com/homedetails/40-Greenwich-Park-UNIT-1-Boston-MA-02118/59182892_zpid/,"40 Greenwich Park, UNIT 1, Boston, MA 02118", 3/19/12
boston_sold_02118.csv,1,1,1,439,1899,2118,361819,http://www.zillow.com/homedetails/549-Columbus-Ave-APT-6-Boston-MA-02118/59183023_zpid/,"549 Columbus Ave, APT 6, Boston, MA 02118", 3/19/12
boston_sold_02118.csv,370000,1,1,733,2006,2118,391850,http://www.zillow.com/homedetails/35-Fay-St-UNIT-207-Boston-MA-02118/81856713_zpid/,"35 Fay St, UNIT 207, Boston, MA 02118", 3/16/12
boston_sold_02118.csv,895000,2,2.5,1507,1875,2118,981944,http://www.zillow.com/homedetails/30-Rutland-Sq-UNIT-1-Boston-MA-02118/67094783_zpid/,"30 Rutland Sq, UNIT 1, Boston, MA 02118", 3/16/12
boston_sold_02118.csv,600000,2,1.5,1425,1900,2118,696213,http://www.zillow.com/homedetails/26-Worcester-Sq-APT-1-Boston-MA-02118/59183579_zpid/,"26 Worcester Sq, APT 1, Boston, MA 02118", 3/14/12
boston_sold_02118.csv,448000,1,1,658,2006,2118,450338,http://www.zillow.com/homedetails/700-Harrison-Ave-UNIT-611-Boston-MA-02118/87796259_zpid/,"700 Harrison Ave, UNIT 611, Boston, MA 02118", 3/13/12
boston_sold_02118.csv,320000,1,1,562,1899,2118,365014,http://www.zillow.com/homedetails/520-Shawmut-Ave-UNIT-3-Boston-MA-02118/71505032_zpid/,"520 Shawmut Ave, UNIT 3, Boston, MA 02118", 3/12/12
boston_sold_02118.csv,925000,3,2.5,1803,1890,2118,985675,http://www.zillow.com/homedetails/37-Worcester-Sq-APT-4-Boston-MA-02118/63709163_zpid/,"37 Worcester Sq, APT 4, Boston, MA 02118",3/9/12
boston_sold_02118.csv,1,1,1,705,1885,2118,476162,http://www.zillow.com/homedetails/135-Pembroke-St-APT-3-Boston-MA-02118/59182748_zpid/,"135 Pembroke St, APT 3, Boston, MA 02118",3/5/12
boston_sold_02118.csv,655000,2,1.5,1180,1890,2118,626704,http://www.zillow.com/homedetails/17-Bradford-St-UNIT-1-Boston-MA-02118/59182235_zpid/,"17 Bradford St, UNIT 1, Boston, MA 02118",3/5/12
boston_sold_02118.csv,1,2,1,759,1890,2118,387512,http://www.zillow.com/homedetails/13-Upton-St-APT-2-Boston-MA-02118/59182491_zpid/,"13 Upton St, APT 2, Boston, MA 02118",3/2/12
boston_sold_02118.csv,415000,2,1,854,1890,2118,456426,http://www.zillow.com/homedetails/130-Union-Park-St-APT-2-Boston-MA-02118/67094754_zpid/,"130 Union Park St, APT 2, Boston, MA 02118",3/2/12
boston_sold_02118.csv,410000,1,1,660,1899,2118,423457,http://www.zillow.com/homedetails/60-Rutland-St-APT-4-Boston-MA-02118/59185295_zpid/,"60 Rutland St, APT 4, Boston, MA 02118",3/1/12
boston_sold_02118.csv,435000,2,1,595,1899,2118,427297,http://www.zillow.com/homedetails/505-505A-Columbus-Ave-UNIT-3-Boston-MA-02118/59182844_zpid/,"505-505A Columbus Ave, UNIT 3, BOSTON, MA 02118", 2/29/12
boston_sold_02118.csv,1050000,3,2.5,1837,1899,2118,1189322,http://www.zillow.com/homedetails/16-Upton-St-UNIT-1-Boston-MA-02118/60112892_zpid/,"16 Upton St, UNIT 1, Boston, MA 02118", 2/29/12
boston_sold_02118.csv,1800000,3,2.5,2151,2002,2118,1921576,http://www.zillow.com/homedetails/1280-1284-Washington-St-UNIT-501-Boston-MA-02118/63042310_zpid/,"1280-1284 Washington St, UNIT 501, BOSTON, MA 02118", 2/17/12
boston_sold_02118.csv,376000,1,1,553,1900,2118,432224,http://www.zillow.com/homedetails/137-Pembroke-St-UNIT-1-Boston-MA-02118/63712101_zpid/,"137 Pembroke St, UNIT 1, Boston, MA 02118", 2/15/12
boston_sold_02118.csv,390000,2,1,776,1899,2118,425859,http://www.zillow.com/homedetails/529-Columbus-Ave-APT-4-Boston-MA-02118/59211048_zpid/,"529 Columbus Ave, APT 4, Boston, MA 02118", 2/15/12
boston_sold_02118.csv,1,3,2.5,2210,1920,2118,1313179,http://www.zillow.com/homedetails/654-Tremont-St-UNIT-1-Boston-MA-02118/59183984_zpid/,"654 Tremont St, UNIT 1, Boston, MA 02118", 2/13/12
boston_sold_02118.csv,1,2,2,1120,1899,2118,629381,http://www.zillow.com/homedetails/7-Concord-Sq-APT-1-Boston-MA-02118/59183187_zpid/,"7 Concord Sq, APT 1, Boston, MA 02118", 2/10/12
boston_sold_02118.csv,391000,1,1,827,1890,2118,427768,http://www.zillow.com/homedetails/88-Waltham-St-UNIT-1-Boston-MA-02118/59182319_zpid/,"88 Waltham St, UNIT 1, Boston, MA 02118",2/1/12
boston_sold_02118.csv,675000,1,1,1095,2002,2118,692546,http://www.zillow.com/homedetails/1313-Washington-St-APT-503-Roxbury-MA-02118/63042249_zpid/,"1313 Washington St, APT 503, Roxbury, MA 02118", 1/31/12
boston_sold_02118.csv,1,2,1,701,1860,2118,536971,http://www.zillow.com/homedetails/40-Greenwich-Park-APT-2-Boston-MA-02118/59182893_zpid/,"40 Greenwich Park, APT 2, Boston, MA 02118", 1/30/12
boston_sold_02118.csv,445000,1,1,1318,1914,2118,657718,http://www.zillow.com/homedetails/485-Harrison-Ave-APT-303-Roxbury-MA-02118/63710937_zpid/,"485 Harrison Ave, APT 303, Roxbury, MA 02118", 1/25/12
boston_sold_02118.csv,2757500,2,1.5,1100,1865,2118,1161592,http://www.zillow.com/homedetails/26-Bradford-St-UNIT-2-Boston-MA-02118/59182204_zpid/,"26 Bradford St, UNIT 2, Boston, MA 02118", 1/23/12
boston_sold_02118.csv,510000,2,1,1060,1865,2118,526379,http://www.zillow.com/homedetails/555-Massachusetts-Ave-UNIT-4-Boston-MA-02118/59185483_zpid/,"555 Massachusetts Ave, UNIT 4, Boston, MA 02118", 1/20/12
boston_sold_02118.csv,742000,2,1,1176,2001,2118,685446,http://www.zillow.com/homedetails/27-Wareham-St-APT-304-Boston-MA-02118/60112830_zpid/,"27 Wareham St, APT 304, Boston, MA 02118", 3/15/13
